label order: ['emotion.happy', 'emotion.funny', 'emotion.calm', 'emotion.sad', 'emotion.lonely', 'emotion.angry']
{'eval_loss': 0.587639570236206, 'eval_f1': 0.36296296296296293, 'eval_runtime': 0.2109, 'eval_samples_per_second': 142.271, 'eval_steps_per_second': 9.485, 'epoch': 419.0}
{'eval_loss': 0.5876690745353699, 'eval_f1': 0.36296296296296293, 'eval_runtime': 0.209, 'eval_samples_per_second': 143.545, 'eval_steps_per_second': 9.57, 'epoch': 420.0}
{'eval_loss': 0.5876932144165039, 'eval_f1': 0.36296296296296293, 'eval_runtime': 0.2096, 'eval_samples_per_second': 143.143, 'eval_steps_per_second': 9.543, 'epoch': 421.0}
{'eval_loss': 0.58769291639328, 'eval_f1': 0.36296296296296293, 'eval_runtime': 0.2095, 'eval_samples_per_second': 143.172, 'eval_steps_per_second': 9.545, 'epoch': 422.0}
{'eval_loss': 0.5876986980438232, 'eval_f1': 0.36900369003690037, 'eval_runtime': 0.2106, 'eval_samples_per_second': 142.444, 'eval_steps_per_second': 9.496, 'epoch': 423.0}
{'eval_loss': 0.5877428650856018, 'eval_f1': 0.36764705882352944, 'eval_runtime': 0.2118, 'eval_samples_per_second': 141.66, 'eval_steps_per_second': 9.444, 'epoch': 424.0}
{'eval_loss': 0.5877899527549744, 'eval_f1': 0.36764705882352944, 'eval_runtime': 0.2223, 'eval_samples_per_second': 134.977, 'eval_steps_per_second': 8.998, 'epoch': 425.0}
{'eval_loss': 0.5877601504325867, 'eval_f1': 0.36900369003690037, 'eval_runtime': 0.2117, 'eval_samples_per_second': 141.74, 'eval_steps_per_second': 9.449, 'epoch': 426.0}
{'eval_loss': 0.5878078937530518, 'eval_f1': 0.36764705882352944, 'eval_runtime': 0.2101, 'eval_samples_per_second': 142.82, 'eval_steps_per_second': 9.521, 'epoch': 427.0}
{'eval_loss': 0.5878533124923706, 'eval_f1': 0.36764705882352944, 'eval_runtime': 0.2094, 'eval_samples_per_second': 143.251, 'eval_steps_per_second': 9.55, 'epoch': 428.0}
{'eval_loss': 0.5879221558570862, 'eval_f1': 0.36764705882352944, 'eval_runtime': 0.2095, 'eval_samples_per_second': 143.229, 'eval_steps_per_second': 9.549, 'epoch': 429.0}
{'eval_loss': 0.5879598259925842, 'eval_f1': 0.3703703703703704, 'eval_runtime': 0.2099, 'eval_samples_per_second': 142.947, 'eval_steps_per_second': 9.53, 'epoch': 430.0}
{'eval_loss': 0.587939977645874, 'eval_f1': 0.3703703703703704, 'eval_runtime': 0.2301, 'eval_samples_per_second': 130.356, 'eval_steps_per_second': 8.69, 'epoch': 431.0}
{'eval_loss': 0.5879696607589722, 'eval_f1': 0.3703703703703704, 'eval_runtime': 0.2263, 'eval_samples_per_second': 132.54, 'eval_steps_per_second': 8.836, 'epoch': 432.0}
{'eval_loss': 0.5879875421524048, 'eval_f1': 0.3703703703703704, 'eval_runtime': 0.2185, 'eval_samples_per_second': 137.33, 'eval_steps_per_second': 9.155, 'epoch': 433.0}
{'eval_loss': 0.5879810452461243, 'eval_f1': 0.36764705882352944, 'eval_runtime': 0.2267, 'eval_samples_per_second': 132.325, 'eval_steps_per_second': 8.822, 'epoch': 434.0}
{'eval_loss': 0.5879163146018982, 'eval_f1': 0.36764705882352944, 'eval_runtime': 0.2131, 'eval_samples_per_second': 140.769, 'eval_steps_per_second': 9.385, 'epoch': 435.0}
{'eval_loss': 0.5879189372062683, 'eval_f1': 0.36764705882352944, 'eval_runtime': 0.2216, 'eval_samples_per_second': 135.356, 'eval_steps_per_second': 9.024, 'epoch': 436.0}
{'eval_loss': 0.5879170894622803, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.2198, 'eval_samples_per_second': 136.493, 'eval_steps_per_second': 9.1, 'epoch': 437.0}
{'loss': 0.5373, 'grad_norm': 0.9589590430259705, 'learning_rate': 1.7083333333333332e-07, 'epoch': 437.5}
{'eval_loss': 0.5878408551216125, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.2161, 'eval_samples_per_second': 138.856, 'eval_steps_per_second': 9.257, 'epoch': 438.0}
{'eval_loss': 0.587783932685852, 'eval_f1': 0.3555555555555555, 'eval_runtime': 0.2213, 'eval_samples_per_second': 135.565, 'eval_steps_per_second': 9.038, 'epoch': 439.0}
{'eval_loss': 0.5877487063407898, 'eval_f1': 0.3555555555555555, 'eval_runtime': 0.2132, 'eval_samples_per_second': 140.681, 'eval_steps_per_second': 9.379, 'epoch': 440.0}
{'eval_loss': 0.5877776741981506, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.212, 'eval_samples_per_second': 141.489, 'eval_steps_per_second': 9.433, 'epoch': 441.0}
{'eval_loss': 0.5877863764762878, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.2151, 'eval_samples_per_second': 139.459, 'eval_steps_per_second': 9.297, 'epoch': 442.0}
{'eval_loss': 0.5877730250358582, 'eval_f1': 0.3555555555555555, 'eval_runtime': 0.2167, 'eval_samples_per_second': 138.444, 'eval_steps_per_second': 9.23, 'epoch': 443.0}
{'eval_loss': 0.5877668857574463, 'eval_f1': 0.36029411764705876, 'eval_runtime': 0.2202, 'eval_samples_per_second': 136.248, 'eval_steps_per_second': 9.083, 'epoch': 444.0}
{'eval_loss': 0.587814211845398, 'eval_f1': 0.36029411764705876, 'eval_runtime': 0.2102, 'eval_samples_per_second': 142.704, 'eval_steps_per_second': 9.514, 'epoch': 445.0}
{'eval_loss': 0.5878199934959412, 'eval_f1': 0.36029411764705876, 'eval_runtime': 0.2176, 'eval_samples_per_second': 137.868, 'eval_steps_per_second': 9.191, 'epoch': 446.0}
{'eval_loss': 0.5878494381904602, 'eval_f1': 0.36029411764705876, 'eval_runtime': 0.2085, 'eval_samples_per_second': 143.878, 'eval_steps_per_second': 9.592, 'epoch': 447.0}
{'eval_loss': 0.5878614187240601, 'eval_f1': 0.36029411764705876, 'eval_runtime': 0.2113, 'eval_samples_per_second': 141.953, 'eval_steps_per_second': 9.464, 'epoch': 448.0}
{'eval_loss': 0.5879185199737549, 'eval_f1': 0.36029411764705876, 'eval_runtime': 0.2106, 'eval_samples_per_second': 142.442, 'eval_steps_per_second': 9.496, 'epoch': 449.0}
{'eval_loss': 0.5879635214805603, 'eval_f1': 0.36029411764705876, 'eval_runtime': 0.2102, 'eval_samples_per_second': 142.744, 'eval_steps_per_second': 9.516, 'epoch': 450.0}
{'eval_loss': 0.587992787361145, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.2092, 'eval_samples_per_second': 143.375, 'eval_steps_per_second': 9.558, 'epoch': 451.0}
{'eval_loss': 0.5879905223846436, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.2236, 'eval_samples_per_second': 134.171, 'eval_steps_per_second': 8.945, 'epoch': 452.0}
{'eval_loss': 0.5879991054534912, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.2223, 'eval_samples_per_second': 134.972, 'eval_steps_per_second': 8.998, 'epoch': 453.0}
{'eval_loss': 0.5879904627799988, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.2104, 'eval_samples_per_second': 142.615, 'eval_steps_per_second': 9.508, 'epoch': 454.0}
{'eval_loss': 0.5879705548286438, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.2106, 'eval_samples_per_second': 142.478, 'eval_steps_per_second': 9.499, 'epoch': 455.0}
{'eval_loss': 0.5879570245742798, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.2128, 'eval_samples_per_second': 140.953, 'eval_steps_per_second': 9.397, 'epoch': 456.0}
{'eval_loss': 0.5879849195480347, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.211, 'eval_samples_per_second': 142.187, 'eval_steps_per_second': 9.479, 'epoch': 457.0}
{'eval_loss': 0.5879917144775391, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.2098, 'eval_samples_per_second': 143.019, 'eval_steps_per_second': 9.535, 'epoch': 458.0}
{'eval_loss': 0.5880315899848938, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.2099, 'eval_samples_per_second': 142.93, 'eval_steps_per_second': 9.529, 'epoch': 459.0}
{'eval_loss': 0.5880476832389832, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.2195, 'eval_samples_per_second': 136.645, 'eval_steps_per_second': 9.11, 'epoch': 460.0}
{'eval_loss': 0.5880385041236877, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.2115, 'eval_samples_per_second': 141.868, 'eval_steps_per_second': 9.458, 'epoch': 461.0}
{'eval_loss': 0.5879917740821838, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.2078, 'eval_samples_per_second': 144.393, 'eval_steps_per_second': 9.626, 'epoch': 462.0}
{'eval_loss': 0.5879917740821838, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.212, 'eval_samples_per_second': 141.503, 'eval_steps_per_second': 9.434, 'epoch': 463.0}
{'eval_loss': 0.5880007147789001, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.2116, 'eval_samples_per_second': 141.748, 'eval_steps_per_second': 9.45, 'epoch': 464.0}
{'eval_loss': 0.5879815220832825, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.2111, 'eval_samples_per_second': 142.113, 'eval_steps_per_second': 9.474, 'epoch': 465.0}
{'eval_loss': 0.5880061388015747, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.2211, 'eval_samples_per_second': 135.704, 'eval_steps_per_second': 9.047, 'epoch': 466.0}
{'eval_loss': 0.587985634803772, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.2122, 'eval_samples_per_second': 141.401, 'eval_steps_per_second': 9.427, 'epoch': 467.0}
{'eval_loss': 0.5879707336425781, 'eval_f1': 0.3616236162361623, 'eval_runtime': 0.212, 'eval_samples_per_second': 141.487, 'eval_steps_per_second': 9.432, 'epoch': 468.0}
{'eval_loss': 0.5880078673362732, 'eval_f1': 0.36764705882352944, 'eval_runtime': 0.2122, 'eval_samples_per_second': 141.369, 'eval_steps_per_second': 9.425, 'epoch': 469.0}
{'eval_loss': 0.588020920753479, 'eval_f1': 0.3663003663003663, 'eval_runtime': 0.3039, 'eval_samples_per_second': 98.714, 'eval_steps_per_second': 6.581, 'epoch': 470.0}
{'eval_loss': 0.5880451798439026, 'eval_f1': 0.3663003663003663, 'eval_runtime': 0.2144, 'eval_samples_per_second': 139.935, 'eval_steps_per_second': 9.329, 'epoch': 471.0}
{'eval_loss': 0.5879833102226257, 'eval_f1': 0.3663003663003663, 'eval_runtime': 0.2108, 'eval_samples_per_second': 142.295, 'eval_steps_per_second': 9.486, 'epoch': 472.0}
{'eval_loss': 0.5879767537117004, 'eval_f1': 0.3663003663003663, 'eval_runtime': 0.2122, 'eval_samples_per_second': 141.378, 'eval_steps_per_second': 9.425, 'epoch': 473.0}
{'eval_loss': 0.5879654288291931, 'eval_f1': 0.3663003663003663, 'eval_runtime': 0.2082, 'eval_samples_per_second': 144.099, 'eval_steps_per_second': 9.607, 'epoch': 474.0}
{'eval_loss': 0.5879860520362854, 'eval_f1': 0.3663003663003663, 'eval_runtime': 0.2125, 'eval_samples_per_second': 141.144, 'eval_steps_per_second': 9.41, 'epoch': 475.0}
{'eval_loss': 0.5879678130149841, 'eval_f1': 0.3663003663003663, 'eval_runtime': 0.2208, 'eval_samples_per_second': 135.86, 'eval_steps_per_second': 9.057, 'epoch': 476.0}
{'eval_loss': 0.5879278779029846, 'eval_f1': 0.3663003663003663, 'eval_runtime': 0.2019, 'eval_samples_per_second': 148.572, 'eval_steps_per_second': 9.905, 'epoch': 477.0}
{'eval_loss': 0.5879225134849548, 'eval_f1': 0.3663003663003663, 'eval_runtime': 0.2054, 'eval_samples_per_second': 146.021, 'eval_steps_per_second': 9.735, 'epoch': 478.0}
{'eval_loss': 0.5879088044166565, 'eval_f1': 0.36496350364963503, 'eval_runtime': 0.223, 'eval_samples_per_second': 134.525, 'eval_steps_per_second': 8.968, 'epoch': 479.0}
{'eval_loss': 0.5878828763961792, 'eval_f1': 0.36496350364963503, 'eval_runtime': 0.2076, 'eval_samples_per_second': 144.506, 'eval_steps_per_second': 9.634, 'epoch': 480.0}
{'eval_loss': 0.5878927707672119, 'eval_f1': 0.36496350364963503, 'eval_runtime': 0.2059, 'eval_samples_per_second': 145.69, 'eval_steps_per_second': 9.713, 'epoch': 481.0}
{'eval_loss': 0.5878987908363342, 'eval_f1': 0.36496350364963503, 'eval_runtime': 0.2062, 'eval_samples_per_second': 145.508, 'eval_steps_per_second': 9.701, 'epoch': 482.0}
{'eval_loss': 0.5878547430038452, 'eval_f1': 0.36496350364963503, 'eval_runtime': 0.2095, 'eval_samples_per_second': 143.222, 'eval_steps_per_second': 9.548, 'epoch': 483.0}
{'eval_loss': 0.5877935886383057, 'eval_f1': 0.36496350364963503, 'eval_runtime': 0.2063, 'eval_samples_per_second': 145.436, 'eval_steps_per_second': 9.696, 'epoch': 484.0}
{'eval_loss': 0.5877522826194763, 'eval_f1': 0.36496350364963503, 'eval_runtime': 0.2302, 'eval_samples_per_second': 130.318, 'eval_steps_per_second': 8.688, 'epoch': 485.0}
{'eval_loss': 0.5877276062965393, 'eval_f1': 0.36496350364963503, 'eval_runtime': 0.2136, 'eval_samples_per_second': 140.431, 'eval_steps_per_second': 9.362, 'epoch': 486.0}
{'eval_loss': 0.5877098441123962, 'eval_f1': 0.36363636363636365, 'eval_runtime': 0.218, 'eval_samples_per_second': 137.63, 'eval_steps_per_second': 9.175, 'epoch': 487.0}
{'eval_loss': 0.5876758098602295, 'eval_f1': 0.36231884057971014, 'eval_runtime': 0.214, 'eval_samples_per_second': 140.179, 'eval_steps_per_second': 9.345, 'epoch': 488.0}
{'eval_loss': 0.5876182913780212, 'eval_f1': 0.36231884057971014, 'eval_runtime': 0.2211, 'eval_samples_per_second': 135.667, 'eval_steps_per_second': 9.044, 'epoch': 489.0}
{'eval_loss': 0.5875934362411499, 'eval_f1': 0.36363636363636365, 'eval_runtime': 0.2195, 'eval_samples_per_second': 136.651, 'eval_steps_per_second': 9.11, 'epoch': 490.0}
{'eval_loss': 0.5876471400260925, 'eval_f1': 0.36496350364963503, 'eval_runtime': 0.2194, 'eval_samples_per_second': 136.754, 'eval_steps_per_second': 9.117, 'epoch': 491.0}
{'eval_loss': 0.5876699090003967, 'eval_f1': 0.3663003663003663, 'eval_runtime': 0.2179, 'eval_samples_per_second': 137.709, 'eval_steps_per_second': 9.181, 'epoch': 492.0}
{'eval_loss': 0.5876753330230713, 'eval_f1': 0.36496350364963503, 'eval_runtime': 0.212, 'eval_samples_per_second': 141.505, 'eval_steps_per_second': 9.434, 'epoch': 493.0}
{'eval_loss': 0.5877288579940796, 'eval_f1': 0.3663003663003663, 'eval_runtime': 0.2124, 'eval_samples_per_second': 141.211, 'eval_steps_per_second': 9.414, 'epoch': 494.0}
{'eval_loss': 0.5877344012260437, 'eval_f1': 0.3663003663003663, 'eval_runtime': 0.211, 'eval_samples_per_second': 142.205, 'eval_steps_per_second': 9.48, 'epoch': 495.0}
{'eval_loss': 0.5877746343612671, 'eval_f1': 0.3663003663003663, 'eval_runtime': 0.2102, 'eval_samples_per_second': 142.704, 'eval_steps_per_second': 9.514, 'epoch': 496.0}
{'eval_loss': 0.5877276659011841, 'eval_f1': 0.3663003663003663, 'eval_runtime': 0.2101, 'eval_samples_per_second': 142.809, 'eval_steps_per_second': 9.521, 'epoch': 497.0}
{'eval_loss': 0.587748110294342, 'eval_f1': 0.3663003663003663, 'eval_runtime': 0.2112, 'eval_samples_per_second': 142.051, 'eval_steps_per_second': 9.47, 'epoch': 498.0}
{'eval_loss': 0.5877858996391296, 'eval_f1': 0.3663003663003663, 'eval_runtime': 0.2109, 'eval_samples_per_second': 142.268, 'eval_steps_per_second': 9.485, 'epoch': 499.0}
{'loss': 0.526, 'grad_norm': 2.379862070083618, 'learning_rate': 1.6666666666666668e-07, 'epoch': 500.0}
{'eval_loss': 0.5877884030342102, 'eval_f1': 0.3663003663003663, 'eval_runtime': 0.213, 'eval_samples_per_second': 140.813, 'eval_steps_per_second': 9.388, 'epoch': 500.0}
{'eval_loss': 0.5878068804740906, 'eval_f1': 0.3663003663003663, 'eval_runtime': 0.2226, 'eval_samples_per_second': 134.749, 'eval_steps_per_second': 8.983, 'epoch': 501.0}
{'eval_loss': 0.5878315567970276, 'eval_f1': 0.3663003663003663, 'eval_runtime': 0.2097, 'eval_samples_per_second': 143.058, 'eval_steps_per_second': 9.537, 'epoch': 502.0}
{'eval_loss': 0.5878108739852905, 'eval_f1': 0.358974358974359, 'eval_runtime': 0.2097, 'eval_samples_per_second': 143.054, 'eval_steps_per_second': 9.537, 'epoch': 503.0}
{'eval_loss': 0.5877800583839417, 'eval_f1': 0.36029411764705876, 'eval_runtime': 0.2104, 'eval_samples_per_second': 142.575, 'eval_steps_per_second': 9.505, 'epoch': 504.0}
{'eval_loss': 0.5877770781517029, 'eval_f1': 0.358974358974359, 'eval_runtime': 0.2105, 'eval_samples_per_second': 142.546, 'eval_steps_per_second': 9.503, 'epoch': 505.0}
{'eval_loss': 0.5877467393875122, 'eval_f1': 0.358974358974359, 'eval_runtime': 0.2109, 'eval_samples_per_second': 142.237, 'eval_steps_per_second': 9.482, 'epoch': 506.0}
{'eval_loss': 0.5877366662025452, 'eval_f1': 0.358974358974359, 'eval_runtime': 0.2077, 'eval_samples_per_second': 144.428, 'eval_steps_per_second': 9.629, 'epoch': 507.0}
{'eval_loss': 0.5876768231391907, 'eval_f1': 0.358974358974359, 'eval_runtime': 0.2083, 'eval_samples_per_second': 144.015, 'eval_steps_per_second': 9.601, 'epoch': 508.0}
{'eval_loss': 0.587690532207489, 'eval_f1': 0.358974358974359, 'eval_runtime': 0.2093, 'eval_samples_per_second': 143.337, 'eval_steps_per_second': 9.556, 'epoch': 509.0}
{'eval_loss': 0.58767169713974, 'eval_f1': 0.358974358974359, 'eval_runtime': 0.2085, 'eval_samples_per_second': 143.878, 'eval_steps_per_second': 9.592, 'epoch': 510.0}
{'eval_loss': 0.5876836180686951, 'eval_f1': 0.3576642335766423, 'eval_runtime': 0.2116, 'eval_samples_per_second': 141.762, 'eval_steps_per_second': 9.451, 'epoch': 511.0}
{'eval_loss': 0.587716281414032, 'eval_f1': 0.3563636363636364, 'eval_runtime': 0.2115, 'eval_samples_per_second': 141.856, 'eval_steps_per_second': 9.457, 'epoch': 512.0}
{'eval_loss': 0.5877240300178528, 'eval_f1': 0.3563636363636364, 'eval_runtime': 0.2136, 'eval_samples_per_second': 140.452, 'eval_steps_per_second': 9.363, 'epoch': 513.0}
{'eval_loss': 0.5876556038856506, 'eval_f1': 0.3563636363636364, 'eval_runtime': 0.2149, 'eval_samples_per_second': 139.58, 'eval_steps_per_second': 9.305, 'epoch': 514.0}
{'eval_loss': 0.5875915288925171, 'eval_f1': 0.3563636363636364, 'eval_runtime': 0.213, 'eval_samples_per_second': 140.837, 'eval_steps_per_second': 9.389, 'epoch': 515.0}
{'eval_loss': 0.587505042552948, 'eval_f1': 0.3576642335766423, 'eval_runtime': 0.2168, 'eval_samples_per_second': 138.402, 'eval_steps_per_second': 9.227, 'epoch': 516.0}
{'eval_loss': 0.5874596834182739, 'eval_f1': 0.3576642335766423, 'eval_runtime': 0.2095, 'eval_samples_per_second': 143.204, 'eval_steps_per_second': 9.547, 'epoch': 517.0}
{'eval_loss': 0.5874168276786804, 'eval_f1': 0.3576642335766423, 'eval_runtime': 0.2131, 'eval_samples_per_second': 140.756, 'eval_steps_per_second': 9.384, 'epoch': 518.0}
{'eval_loss': 0.5874522924423218, 'eval_f1': 0.3576642335766423, 'eval_runtime': 0.2131, 'eval_samples_per_second': 140.758, 'eval_steps_per_second': 9.384, 'epoch': 519.0}
{'eval_loss': 0.5874902009963989, 'eval_f1': 0.3576642335766423, 'eval_runtime': 0.2093, 'eval_samples_per_second': 143.355, 'eval_steps_per_second': 9.557, 'epoch': 520.0}
{'eval_loss': 0.5875450372695923, 'eval_f1': 0.3563636363636364, 'eval_runtime': 0.2253, 'eval_samples_per_second': 133.17, 'eval_steps_per_second': 8.878, 'epoch': 521.0}
{'eval_loss': 0.587570309638977, 'eval_f1': 0.3563636363636364, 'eval_runtime': 0.2003, 'eval_samples_per_second': 149.8, 'eval_steps_per_second': 9.987, 'epoch': 522.0}
{'eval_loss': 0.5875883102416992, 'eval_f1': 0.3563636363636364, 'eval_runtime': 0.2007, 'eval_samples_per_second': 149.471, 'eval_steps_per_second': 9.965, 'epoch': 523.0}
{'eval_loss': 0.5875972509384155, 'eval_f1': 0.3563636363636364, 'eval_runtime': 0.2019, 'eval_samples_per_second': 148.62, 'eval_steps_per_second': 9.908, 'epoch': 524.0}
{'eval_loss': 0.5876099467277527, 'eval_f1': 0.3563636363636364, 'eval_runtime': 0.2029, 'eval_samples_per_second': 147.829, 'eval_steps_per_second': 9.855, 'epoch': 525.0}
{'eval_loss': 0.5876488089561462, 'eval_f1': 0.3563636363636364, 'eval_runtime': 0.2007, 'eval_samples_per_second': 149.499, 'eval_steps_per_second': 9.967, 'epoch': 526.0}
{'eval_loss': 0.5876578092575073, 'eval_f1': 0.3563636363636364, 'eval_runtime': 0.2009, 'eval_samples_per_second': 149.314, 'eval_steps_per_second': 9.954, 'epoch': 527.0}
{'eval_loss': 0.5876492261886597, 'eval_f1': 0.3563636363636364, 'eval_runtime': 0.2014, 'eval_samples_per_second': 148.928, 'eval_steps_per_second': 9.929, 'epoch': 528.0}
{'eval_loss': 0.5876070261001587, 'eval_f1': 0.3576642335766423, 'eval_runtime': 0.2205, 'eval_samples_per_second': 136.068, 'eval_steps_per_second': 9.071, 'epoch': 529.0}
{'eval_loss': 0.5875675678253174, 'eval_f1': 0.3576642335766423, 'eval_runtime': 0.2043, 'eval_samples_per_second': 146.849, 'eval_steps_per_second': 9.79, 'epoch': 530.0}
{'eval_loss': 0.5875431895256042, 'eval_f1': 0.3576642335766423, 'eval_runtime': 0.2089, 'eval_samples_per_second': 143.575, 'eval_steps_per_second': 9.572, 'epoch': 531.0}
{'eval_loss': 0.5876032710075378, 'eval_f1': 0.3563636363636364, 'eval_runtime': 0.2195, 'eval_samples_per_second': 136.677, 'eval_steps_per_second': 9.112, 'epoch': 532.0}
{'eval_loss': 0.5876379609107971, 'eval_f1': 0.35379061371841153, 'eval_runtime': 0.2297, 'eval_samples_per_second': 130.602, 'eval_steps_per_second': 8.707, 'epoch': 533.0}
{'eval_loss': 0.5876452922821045, 'eval_f1': 0.35379061371841153, 'eval_runtime': 0.2198, 'eval_samples_per_second': 136.512, 'eval_steps_per_second': 9.101, 'epoch': 534.0}
{'eval_loss': 0.5876615047454834, 'eval_f1': 0.35379061371841153, 'eval_runtime': 0.2124, 'eval_samples_per_second': 141.229, 'eval_steps_per_second': 9.415, 'epoch': 535.0}
{'eval_loss': 0.5876502394676208, 'eval_f1': 0.35379061371841153, 'eval_runtime': 0.2057, 'eval_samples_per_second': 145.848, 'eval_steps_per_second': 9.723, 'epoch': 536.0}
{'eval_loss': 0.587669312953949, 'eval_f1': 0.3525179856115108, 'eval_runtime': 0.1891, 'eval_samples_per_second': 158.657, 'eval_steps_per_second': 10.577, 'epoch': 537.0}
{'eval_loss': 0.5877237915992737, 'eval_f1': 0.3525179856115108, 'eval_runtime': 0.2113, 'eval_samples_per_second': 141.955, 'eval_steps_per_second': 9.464, 'epoch': 538.0}
{'eval_loss': 0.5878046154975891, 'eval_f1': 0.3525179856115108, 'eval_runtime': 0.2252, 'eval_samples_per_second': 133.222, 'eval_steps_per_second': 8.881, 'epoch': 539.0}
{'eval_loss': 0.5878466367721558, 'eval_f1': 0.3525179856115108, 'eval_runtime': 0.2141, 'eval_samples_per_second': 140.146, 'eval_steps_per_second': 9.343, 'epoch': 540.0}
{'eval_loss': 0.5878857970237732, 'eval_f1': 0.35125448028673834, 'eval_runtime': 0.2138, 'eval_samples_per_second': 140.33, 'eval_steps_per_second': 9.355, 'epoch': 541.0}
{'eval_loss': 0.5878677368164062, 'eval_f1': 0.35125448028673834, 'eval_runtime': 0.2306, 'eval_samples_per_second': 130.102, 'eval_steps_per_second': 8.673, 'epoch': 542.0}
{'eval_loss': 0.5878504514694214, 'eval_f1': 0.35125448028673834, 'eval_runtime': 0.2161, 'eval_samples_per_second': 138.831, 'eval_steps_per_second': 9.255, 'epoch': 543.0}
{'eval_loss': 0.5878016948699951, 'eval_f1': 0.35125448028673834, 'eval_runtime': 0.2145, 'eval_samples_per_second': 139.832, 'eval_steps_per_second': 9.322, 'epoch': 544.0}
{'eval_loss': 0.5877311825752258, 'eval_f1': 0.35125448028673834, 'eval_runtime': 0.2151, 'eval_samples_per_second': 139.458, 'eval_steps_per_second': 9.297, 'epoch': 545.0}
{'eval_loss': 0.5876945853233337, 'eval_f1': 0.35125448028673834, 'eval_runtime': 0.215, 'eval_samples_per_second': 139.561, 'eval_steps_per_second': 9.304, 'epoch': 546.0}
{'eval_loss': 0.5876564383506775, 'eval_f1': 0.35125448028673834, 'eval_runtime': 0.2198, 'eval_samples_per_second': 136.488, 'eval_steps_per_second': 9.099, 'epoch': 547.0}
{'eval_loss': 0.5876242518424988, 'eval_f1': 0.35125448028673834, 'eval_runtime': 0.2189, 'eval_samples_per_second': 137.04, 'eval_steps_per_second': 9.136, 'epoch': 548.0}
{'eval_loss': 0.5876571536064148, 'eval_f1': 0.3525179856115108, 'eval_runtime': 0.2118, 'eval_samples_per_second': 141.673, 'eval_steps_per_second': 9.445, 'epoch': 549.0}
{'eval_loss': 0.5876745581626892, 'eval_f1': 0.3525179856115108, 'eval_runtime': 0.2145, 'eval_samples_per_second': 139.883, 'eval_steps_per_second': 9.326, 'epoch': 550.0}
{'eval_loss': 0.5876463055610657, 'eval_f1': 0.3525179856115108, 'eval_runtime': 0.2146, 'eval_samples_per_second': 139.806, 'eval_steps_per_second': 9.32, 'epoch': 551.0}
{'eval_loss': 0.587600588798523, 'eval_f1': 0.3525179856115108, 'eval_runtime': 0.2216, 'eval_samples_per_second': 135.38, 'eval_steps_per_second': 9.025, 'epoch': 552.0}
{'eval_loss': 0.5875789523124695, 'eval_f1': 0.3525179856115108, 'eval_runtime': 0.213, 'eval_samples_per_second': 140.85, 'eval_steps_per_second': 9.39, 'epoch': 553.0}
{'eval_loss': 0.5875869393348694, 'eval_f1': 0.3525179856115108, 'eval_runtime': 0.215, 'eval_samples_per_second': 139.56, 'eval_steps_per_second': 9.304, 'epoch': 554.0}
{'eval_loss': 0.5875943899154663, 'eval_f1': 0.3525179856115108, 'eval_runtime': 0.2108, 'eval_samples_per_second': 142.329, 'eval_steps_per_second': 9.489, 'epoch': 555.0}
{'eval_loss': 0.58758544921875, 'eval_f1': 0.3525179856115108, 'eval_runtime': 0.1925, 'eval_samples_per_second': 155.81, 'eval_steps_per_second': 10.387, 'epoch': 556.0}
{'eval_loss': 0.5876519083976746, 'eval_f1': 0.3525179856115108, 'eval_runtime': 0.2062, 'eval_samples_per_second': 145.507, 'eval_steps_per_second': 9.7, 'epoch': 557.0}
{'eval_loss': 0.5876853466033936, 'eval_f1': 0.3525179856115108, 'eval_runtime': 0.2079, 'eval_samples_per_second': 144.316, 'eval_steps_per_second': 9.621, 'epoch': 558.0}
{'eval_loss': 0.5877336859703064, 'eval_f1': 0.3584229390681004, 'eval_runtime': 0.2134, 'eval_samples_per_second': 140.548, 'eval_steps_per_second': 9.37, 'epoch': 559.0}
{'eval_loss': 0.5877872109413147, 'eval_f1': 0.3584229390681004, 'eval_runtime': 0.2109, 'eval_samples_per_second': 142.229, 'eval_steps_per_second': 9.482, 'epoch': 560.0}
